,Source,Title,Link,Date,Summary,Text,Like
0,apple_news,「取之於電競用之於電競」　丁特重磅宣佈買下《英雄聯盟》ahq戰隊,https://tw.appledaily.com/gadget/20210127/27I3MGHBJRC77JTHFCBGF4P6ZE/,出版時間: 2021/01/27 14:26,,"台灣知名退役電競選手、曾代表《台北暗殺星》與《Hong Kong Esports》比賽的「丁特」薛弘偉今27日拋出震撼彈，宣布買下在今年1月告別PCS賽區的《英雄聯盟》競賽強隊《ahq e-Sports Club》(ahq)，以及PCS賽區的競賽席次。
丁特分享心路歷程，指自己作為選手多年，知道電競路不好走，戰隊也是非常燒錢的一個組織，但還是希望能回饋電競產業，把自己的經驗繼續傳承下去。其在臉書發文指出「取之於電競，用之於電競，希望把多年累積下來的經驗及財富，用來開創這條曾經可能屬於我的輝煌道路。」
丁特發文也指出，「目前已經接手了ahq既有的所有教練與選手，會先就現有的資源把隊伍打理好，後續會視比賽狀況再去調整選手的陣容。」目標是備戰今年賽季，而戰隊的名稱則改為「Beyond Gaming」，「期盼隊員們極盡自己的能力跨越所有阻礙，為隊伍拿下勝利，也為超越原來的自己。」（黃子倫／綜合報導）",0
1,apple_news,【有片】直播講笑話挨告　知名LOL玩家不起訴,https://tw.appledaily.com/local/20160524/LAQ6PB2CTEMENI2BBJPSO7JUHM/,出版時間: 2016/05/24 17:40,,"（更新：新增影片）
電玩《英雄聯盟》（LOL）職業電競選手丁特（Dinter），去年在網路直播平台Twitch開台實況時，向觀眾講了一個「JULI倫比Julia（日本AV女優）還會演」的笑話，結果一名自稱是此笑話創作者的網友，控告丁特侵害其著作權，但士林地檢署偵辦後，認為「JULI倫」是對公眾人物諷刺之名稱諧音轉化，難以認定有創作原創性，不受《著作權法》保護，因此將丁特處分不起訴。

網友allenc38（光速流產）去年11月2日於PTT笑話板發表JULI倫笑話，三天後丁特（25歲，本名薛弘偉）就在實況時說，一早被一個笑話笑到賣丁賣動（台語，指動彈不得），一定要跟粉絲分享，「Julia是不是一個很好的演員？你們知道誰比Julia還會演？那個人叫做JULI淪！」丁特講完拍手大笑，還列舉新北市長朱立倫的「做好！做滿！」名言，在鏡頭前笑到翻過去，豈料不久後就被告。

丁特今將檢察官的不起訴書PO到網路上，還開心地說：「謝謝檢察官還我清白，大家可以安心講juli倫了。」（法庭中心／台北報導）

【更多新聞，請看《蘋果陪審團》粉絲團】
出版時間：15：50
更新時間：17：40
 ",0
2,apple_news,LOL傳奇「上路帝王」退隊　最想念這2人,https://tw.appledaily.com/gadget/20160301/XRDOIQJF73IOG4YB3IMFLNS7MQ/,出版時間: 2016/03/01 17:44,,"「上路帝王」Stanley今宣布離開加盟2年多的香港隊HKES，他除感謝戰隊支持外，也提到這段時間最深刻的事，就是能和老隊友Toyz、Dinter於場上重逢、奮鬥，讓他感覺非常奇妙。
 
Stanley（本名王榮燦，25歲）4年前代表台灣隊「台北暗殺星（TPA）」奪下電玩《英雄聯盟》S2世界冠軍，他因操作角色刁鑽出名，被粉絲稱作「上路帝王」，與被稱為「中路野獸」的同隊Toyz（本名劉偉健，24歲）風靡戰場。

「台北暗殺星」後來補入新隊員Dinter（本名薛弘偉，26歲），三人因此熟識，並一起在場上拼鬥，之後雖因不同原因離隊，但又先後加入香港隊HKES，奇妙的機緣，難怪Stanley會說「非常奇妙」。

Stanley是自2013年起受邀擔任HKES教練，隔年HKES成立首支電競職業隊伍後，Stanley就從教練重新回歸當選手，在賽場上為戰隊奮鬥，他雖離開戰場一年多，但仍用實力證明自己是台港澳地區最具影響力的玩家之一。
 
HKES指出，戰隊後來雖因戰略考量，任命新隊員Maplesnow上路，但Stanley仍不遺餘力與他交流遊戲心得，以培訓新世代的選手為己任，Stanley最後決定離開戰隊，戰隊會祝福他繼續在電競路開啟新頁。
 
Stanley除感謝工作人員與粉絲支持外，也透露離開隊伍後，應會和家人去美國透透氣。因Stanley對《英雄聯盟》的理解，影響後世深遠，粉絲聞訊皆大感不捨。（饒偉生／台北報導）
 ",0
3,apple_news,7選手打LOL吵鄰 電競隊各罰2萬,https://tw.appledaily.com/headline/20160217/MUVUSXQDSOM7OGVSCDW3DDMBYI/,出版時間: 2016/02/17,,"【饒偉生╱台北報導】電玩《英雄聯盟》（LOL）職業電競選手丁特，因深夜打LOL太吵，前天遭鄰居報警，丁特所屬的電競隊認為其行為已違反社會善良風俗，外界觀感不佳，依合約規定向丁特等七名選手各罰兩萬元，總計十四萬元。丁特並在臉書說：「希望不會再吵到鄰居北北了。」
徹夜加裝吸音綿",0
4,apple_news,【獨家】知名LOL玩家太吵　戰隊開鍘「每人罰2萬」,https://tw.appledaily.com/local/20160216/67JOME6A6DLJJOJTXCDSMCU74Q/,出版時間: 2016/02/16 15:54,,,0
5,apple_news,【更新】知名LOL玩家太吵　鄰居怒報警,https://tw.appledaily.com/local/20160215/ZB7MOWFIEEJBPRD7T6X34CGOVQ/,出版時間: 2016/02/15 18:42,,"(更新：宿舍有350坪)
曾因「講笑話」而挨告的電玩《英雄聯盟》（LOL）職業電競選手丁特（Dinter），今天凌晨又因深夜打LOL太吵，遭鄰居報警投訴，警員上門關切近半小時，多次勸導雙方互相尊重，並提醒深夜吵鬧可依《社維法》開罰才離去，不料因丁特網路實況未關，警員上門過程全被轉播出去。

丁特（25歲，本名薛弘偉）現為香港隊HKES選手，目前和隊友住在戰隊提供的選手宿舍內，至於該宿舍長怎樣，HKES創辦人曾在臉書透露，宿舍有350坪之大，有私人游泳池，從落地窗看出去滿是綠意風景，戶外花園還能辦烤肉晚會，要讓選手住得舒適又快活，並能感受到家庭的溫暖。

丁特昨晚在宿舍開台實況，和隊友連打8小時的LOL，期間多次放聲大叫、大笑，吵得鄰居無法安寧，只得報警處理。當員警和鄰居今天凌晨前來按門鈴時，丁特還以為是外送，轉頭猛問隊友：「有人叫食物嗎？」

確定不是食物上門，而是鄰居帶著員警來關切後，丁特隨即問隊友：「我有很吵嗎？」還納悶的說，宿舍位於山上，附近又沒住其他人，「他是住在門口樹上嗎？不然怎麼吵到他？」

丁特百思不得其解，便開口問鄰居：「大哥請問你住哪？」鄰居一聽連珠炮的說：「樓下，你們每15分鐘幹譙一次，罵英文、罵台語，英文還不是4個單字的喔！是M什麼 F什麼的，你覺得很不可思議吧！隔著玻璃我還聽得到，這不是我第一次報案，上禮拜已經報過，你們昨天回來的吧？昨天開始打……。」

一旁的員警當場勸導丁特等人不要再於深夜吵鬧，應和鄰居互相尊重、給個方便，如果再持續吵鬧，可依《社維法》開罰，員警勸導後，抄下丁特隊友的電話離去，結束這場深夜鬧劇。（法庭中心／台北報導）

看了這則新聞的人，也看了……
 
【更新】講笑話竟被告　知名LOL玩家緊急封嘴
「總經理很會煮」　她PO臉書遭求償百萬
幹這事不敢回家　落得大過年躲山區


相關影音：Dinter/ HKE五排~半夜被警察臨檢
相關新聞：講笑話竟被告 知名LOL玩家緊急封嘴

【更多司法新聞，請看《蘋果陪審團》粉絲團】
出版時間：13：47
更新時間：18：42
 ",0
6,apple_news,直播講笑話 LOL玩家挨告,https://tw.appledaily.com/headline/20160205/LXU677GXQ4FPZPZGJB2QK2IUN4/,出版時間: 2016/02/05,,"【饒偉生、游仁汶╱台北報導】講笑話竟被告！電玩《英雄聯盟》（LOL）職業電競選手丁特（Dinter），去年在網路直播平台Twitch開台實況時，向觀眾講了一個「JULI淪比Julia（日本AV女優）還會演」的笑話，結果一名自稱是此笑話創作者的網友，控告丁特侵害其著作權，丁特為此到警局作筆錄後，嚇得表示要封嘴，「短期內不會再轉述網路笑話。」
網友allenc38（光速流產）去年十一月二日於PTT笑話板發表JULI倫笑話，三天後丁特（二十五歲，本名薛弘偉）就在實況時說，一早被一個笑話笑到賣丁賣動（台語，指動彈不得），一定要跟粉絲分享，「Julia是不是一個很好的演員？你們知道誰比Julia還會演？那個人叫做JULI淪！」丁特講完拍手大笑，還列舉新北市長朱立倫的「做好！做滿！」名言，在鏡頭前笑到翻過去。
自嘲「警局一日遊」
須以紀錄證明原創
丁特小檔案 25歲",0
7,apple_news,【更新】電競選手劈腿女粉絲後　竟做了這件事,https://tw.appledaily.com/local/20151127/VUZA34JNE434HUNK7PJRWLMIHY/,出版時間: 2015/11/27 10:34,,"（更新：丁特上麥卡貝緣由）
《英雄聯盟》(LOL)職業電競選手Dinter(丁特，隸屬HKES戰隊)本月7日遭網友爆料，指他在與女友交往時，劈腿女粉絲，還讓女方去墮胎，引起軒然大波，3天之後，丁特開台回應此事，又被網友指是藉機開台賺錢，為平息爭端，事後他將網友贊助他的錢，總共3萬元，全數捐給家扶中心，希望能以身作則帶給社會正面能量，將愛傳播出去，而從現在到LMS開季前，丁特也不會再開台發言。

丁特日前開台時，為讓網友對他宣洩不滿，特別關閉實況中的Donate（捐款贊助實況主）功能，盼網友能專心罵他就好，但他卻因不熟悉系統設置，只關閉了Donate的通知音效，而未關閉Donate功能，使網友仍能如常捐款贊助他，因此挨轟。

針對此事，丁特後來又開台澄清說，當天就是要給大家噴，從網友那收到的錢已全數捐出，有收據為憑，不信的人可以向他索取。《蘋果》檢視讀者提供的收據，上頭清楚寫著，本名薛弘偉的丁特，在11月18日時捐款3萬給老家所在的澎湖家庭扶助中心。

丁特之後又到麥卡貝網路電視，與統神同台對談，令網友大吃一驚，對此，丁特所屬的香港電子競技公司（Hong Kong Esports Limited）新聞聯絡人Simon Chan表示，丁特當天去麥卡貝屬私人行程，是因工作人員希望他能釐清網友疑慮，臨時邀約他上節目，丁特個性直率，便答應要求。

針對捐款事件，Simon Chan則說：「丁特已痛定思痛悔改，並將該次直播所得全數捐出，我們明白再多金額也無法挽回已經造成的傷害，但身為公眾人物，他勇於承擔錯誤付出行動，希望大家能再給他一次機會，未來他會更加專注在職業表現上，HKES也會一路支持與協助丁特成長。」

Simon表示，HKES非常重視選手專業表現與優良品德，從現在到LMS開季前，丁特不會再開台對外發言，除了明星賽外婉拒任何商業活動，此時間內會讓他好好悔過，期望他能成為一個更成熟的電競選手。（饒偉生／台北報導）

出版時間：00：01
更新時間：10：34",0
8,apple_news,電競選手劈腿女粉絲「出人命」　公開道歉,https://tw.appledaily.com/local/20151107/S4OF7CZUG5EV6TFCRRHYOJ5D6Q/,出版時間: 2015/11/07 20:46,,,0
