Source,Title,Link,Date,Summary,Text,Like,id
Dcard,#安利 全員寶藏JO1 讓我一個一個誇！,https://www.dcard.tw/service/api/v2/posts/236396016,2021-07-02T17:13:06.251Z,,,105,236396016
Dcard,有關數位時代的 100 大 “影響力” 網紅投票的分析 | Fun Ranking,https://www.dcard.tw/service/api/v2/posts/234207312,2020-08-11T08:29:08.697Z,,,20,234207312
Dcard,致金泰亨🦁️-除了我愛你 我想不到其他標題了💜,https://www.dcard.tw/service/api/v2/posts/228004864,2017-12-29T23:48:20.357Z,,,1360,228004864
Dcard,臺灣奧客無極限,https://www.dcard.tw/service/api/v2/posts/224689642,2016-09-04T05:23:15.461Z,,,621,224689642
Dcard,摁...當兵 反兵變😭😭😭 被你丟了,https://www.dcard.tw/service/api/v2/posts/224354193,2016-07-13T16:19:29.482Z,,,77,224354193
Dcard,#聲優。奈奈腦殘粉，美麗可愛的祈之助——水瀨祈,https://www.dcard.tw/service/api/v2/posts/224117439,2016-05-31T12:07:10.75Z,,,55,224117439
Dcard,#懷舊手機 第一隻手機開啟插畫之路,https://www.dcard.tw/service/api/v2/posts/237714874,2021-12-20T12:15:27.287Z,,,174,237714874
Dcard,每個人心中，都住著一個李X旭,https://www.dcard.tw/service/api/v2/posts/237685415,2021-12-16T10:39:05.952Z,,,59,237685415
Dcard,阿諾為何能成為健身界指標？,https://www.dcard.tw/service/api/v2/posts/237395047,2021-11-07T03:51:54.049Z,,,101,237395047
Dcard,未來龜貓大戰～就是想曬寵物啦～,https://www.dcard.tw/service/api/v2/posts/237036363,2021-09-21T20:14:57.935Z,,,13,237036363
Dcard,"#情報 [雞蛋哥雞蛋糕開放加盟]

以下提供了三種加盟方式

方案A(1萬元)：
單純技術轉移，其餘生財工具自行處理，附150份雞蛋糕

方案B(2萬元)：
技術轉移+兩翻烤爐烤模+生材工具(無攤車)+300份雞蛋糕

方案C(5萬元)：
技術轉移+兩翻烤爐烤模+生材工具+行動攤車+300份雞蛋糕

其中方案A與B後續想升C可直接補差額
其中方案B、C可掛雞蛋哥名稱，附個人肖像圖

有加盟意願可加官方 line id”@gidango”詢問",https://www.dcard.tw/service/api/v2/posts/236634349,2021-08-03T03:14:20.747Z,,,7,236634349
Dcard,為何有氧不選擇跑步？,https://www.dcard.tw/service/api/v2/posts/236517018,2021-07-18T14:42:33.229Z,,,252,236517018
Dcard,#安利 全員寶藏JO1 讓我一個一個誇！,https://www.dcard.tw/service/api/v2/posts/236396016,2021-07-02T17:13:06.251Z,,,105,236396016
