ettoday,鹿希派等不到10萬交保！吳宗憲「自己處理」求重判 4天前才提醒：別再捅婁子,https://www.ettoday.net/news/20211226/2154942.htm,2021-12-26 15:20,吳宗憲的23歲兒子鹿希派（吳睿軒）26日凌晨遭北市步行巡邏員警聞到身上有濃厚大麻味，經過測試後，他因持有、吸食2級毒品遭逮捕，父親事後痛心回應：「懇請法官，從重量刑。」但令人不勝唏噓的是，吳宗憲4天前才公開提醒鹿希派：「不要再捅婁子了！」(影劇 / 2021-12-26 15:20),,0
ettoday,吳宗憲眼眶紅了「瞎捅婁子直接抓去關」！3年前說重話：沒家教那還剩什麼,https://www.ettoday.net/news/20211226/2154910.htm,2021-12-26 14:38,吳宗憲的23歲兒子鹿希派（吳睿軒）26日凌晨遭步行巡邏員警聞到身上有濃厚大麻味，經測試後，他因持有、吸食2級毒品遭逮捕，父親事後痛心回應：「懇請法官，從重量刑。」事實上，鹿希派2018年因一句話「炸彈炸台北市政府」引發風波時，吳宗憲便一度氣罵兒子智商低，「瞎捅婁子，直接抓去關也很好啊。」(影劇 / 2021-12-26 14:38),,0
ettoday,快訊／吳宗憲PO黑白照悲憤喊話：愧為人父！ 罵鹿希派「最不能原諒的過錯」,https://www.ettoday.net/news/20211226/2154915.htm,2021-12-26 14:37,吳宗憲兒子鹿希派（吳睿軒）25日聖誕節晚上到信義區夜店消費，被巡邏員警聞到身上有大麻味，確定吸食2級毒品大麻遭逮捕。過去鹿希派曾因放話要炸台北市政府引發風波，之後也多次感謝爸爸願意給第2次機會，甚至承諾不會再讓家人傷心，如今再度鬧出禍端，讓吳宗憲心痛也無力。(影劇 / 2021-12-26 14:37),,0
ettoday,「羅志祥陶喆許志安吳亦凡」還有人偷吃ing！狗仔點名其中1個：正在犯,https://www.ettoday.net/news/20211226/2154859.htm,2021-12-26 13:16,演藝圈近年頻頻爆出桃色風波，從2015年的陶喆、2019年的許志安、2020年的羅志祥到今年的吳亦凡，每一次都引發社會譁然，但事件也隨著當事人道歉陸續落幕。沒想到，資深前狗仔葛斯齊最近上節目爆料直指，上述4個男生當中還有人一犯再犯，「ing，正在犯！」(影劇 / 2021-12-26 13:16),,0
ettoday,工作到半夜還沒回家…老公「私訊問題超寫實」！Melody暴怒冷戰2天,https://www.ettoday.net/news/20211226/2154795.htm,2021-12-26 11:24,Melody（殷悅）外型亮麗又有好口條，近年在主持、綜藝等領域都交出漂亮成績單，不時會分享家庭生活的她最近透露，前陣子拍廣告拍到晚上12點，心想老公為何不私訊關心時，對方終於傳來訊息，滿心期待地點開，她一看當場氣炸：「讓我暴怒冷戰兩天！」(影劇 / 2021-12-26 11:24),,0
ettoday,王大陸聖誕節「被甩了」！合體剛被拍…她不到一天爆分手宣言：目前單身,https://www.ettoday.net/news/20211226/2154702.htm,2021-12-26 09:42,王大陸和馬來西亞歌手蔡卓宜因戀愛綜藝《怦然再心動》結緣，從5月起多次被目擊約會，但始終未正面回應。格外引起討論的是，蔡卓宜25日明明還和王大陸被拍到一起現身機場，看似穩定交往中的狀態，沒想到當晚有粉絲自稱向公司確認後，她目前「處於單身」，一席話不禁讓外界懷疑男方是否單方面被分手了。(影劇 / 2021-12-26 09:42),,0
ettoday,莫允雯13分情慾影片「一刀未剪」 私藏半裸激戰：尺度不能再大,https://www.ettoday.net/news/20211225/2154468.htm,2021-12-25 15:10,莫允雯搭檔金馬男配角納豆演出電影《不想一個人》，兩人日前一起上公視《36題愛上你》錄影，主持人Sandy（吳姍儒）一開場就虧兩人是「美女與野獸的組合」，還說「他演的我不是很確定，到底演得算野獸還是禽獸」。(影劇 / 2021-12-25 15:10),,0
ettoday,Sandy主持到一半被陳柏霖說「可以小聲點嗎」！還原尷尬過程：太丟臉,https://www.ettoday.net/news/20211223/2152979.htm,2021-12-23 15:16,Sandy（吳姍儒）在主持領域交出漂亮成績單，實力有目共睹，但曾經有一場活動讓她至今仍印象深刻，原來是她當下應廠商要求，在競選車上大聲宣傳「我身邊這位就是大仁哥」，一路往西門町會場移動，結果陳柏霖實在忍不住了就轉頭跟她說：「可以拜託小聲一點嗎？」超糗往事直到最近才在節目中曝光。(影劇 / 2021-12-23 15:16),,0
ettoday,吳姍儒怕「小妹太辣」會勾引到公公！分享個人維繫感情「不二法門」,https://www.ettoday.net/news/20211222/2152382.htm,2021-12-22 18:30,女星吳姍儒（Sandy）今（22日）來到台中新光三越Marc Jacobs全新店面開幕活動，穿著一身薰衣草紫色的針織衫亮麗現身，由於大婚日期將至，關於婚禮造型她表示將以經典款為主，「性感」則會是小妹的風格，她搞笑說道：「我怕我妹會勾引到公公，我妹那個辣法不知道他那天會發生什麼事！」近期娛樂圈十分不平靜，而感情穩定、即將步入禮堂的吳珊儒，今天也分享了維繫感情的「不二法門」。(時尚 / 2021-12-22 18:30),,0
ettoday,休瓦特經驗豐富大都會很喜歡 「我知道球員喜歡的歌」,https://www.ettoday.net/news/20211222/2151875.htm,2021-12-22 10:20,美國職棒紐約大都會將由65歲休瓦特（Buck Showalter）接下兵符，大都會強調休瓦特擁有豐富經驗及分析能力，能輕鬆掌握現在棒球趨勢及狀況，甚至與球員相處不錯，休瓦特：「我知道球員喜歡聽什麼歌。」(體育 / 2021-12-22 10:20),,0
ettoday,啦啦隊正妹「幾乎失明」等到角膜！ 突接通知揪心：會去看你家人,https://www.ettoday.net/news/20211221/2151692.htm,2021-12-21 23:32,前職棒啦啦隊長豆芽Sandy（林裕庭）外型亮眼，現在則轉戰直播平台擔任球賽主播，活潑風格十分有特色，擁有一票忠實粉絲。她在2020年突傳右眼因為不明原因失去視力，在年底接受角膜移植，日前再度開刀進行二次移植手術，她也坦言「心情很複雜」，引來許多網友關心祝福。(影劇 / 2021-12-21 23:32),,0
ettoday,高雄跨年晚會再公布重磅卡司 伍佰＆China Blue壓軸陪倒數,https://www.ettoday.net/news/20211217/2148563.htm,2021-12-17 13:53,「2022台灣燈會會前會－高雄跨年蓬萊舞台」再公布重磅卡司！蓬萊舞台今（17）日在台北召開記者會，邀請主持群浩角翔起、籃籃與全方位女神郭書瑤出席，並揭曉神級壓軸「搖滾教父伍佰&China Blue」，今年來高雄跨年最ROCK。(旅遊 / 2021-12-17 13:53),,0
ettoday,弟弟揪比特哥「拿媽外套玩鬥牛」 拆家1小時累癱靠一起要睡著了,https://www.ettoday.net/news/20211216/2147870.htm,2021-12-16 16:24,小奴才依偎在比特犬哥哥Diamond（阿呆）身上，媽媽Wang Sandy看到這個和諧的景象問「拆家搞破壞到底多累？」原來小奴才才跟阿呆拿外套玩鬥牛、亂丟濕紙巾發票、拿牌尺當鼓棒合奏，1小時之後紛紛累到要睡著了。 (寵物動物 / 2021-12-16 16:24),,0
ettoday,謝和弦怒罵「臭俗仔」遭求償百萬！ 吳宗憲「被生病人當箭靶」已第三次,https://www.ettoday.net/news/20211215/2146565.htm,2021-12-15 10:32,謝和弦2019年在直播中辱罵吳宗憲「裝什麼台灣大哥」、「臭俗仔」等言語，引發吳不滿怒告，士林地院昨（14日）依公然侮辱罪嫌判謝和弦拘役20日，得易科罰金2萬，還得面臨100萬的民事訴訟求償。謝和弦老婆莉婭（陳緗妮）在法院判決出爐後也在臉書向吳道歉，對此吳宗憲在沉寂一天於今早回應《ETtoday星光雲》表示，自己沒有怨恨，也沒有不原諒他的理由：「他是生病的人，只能讓他們在法院得到證明」。(影劇 / 2021-12-15 10:32),,0
ettoday,郭雪芙《華燈》露「零贅肉長腿」！網焦點放別處：演員群應該都在躲,https://www.ettoday.net/news/20211215/2146479.htm,2021-12-15 09:12,台劇《華燈初上》播出後引起熱烈討論，隨著第二季預告曝光，許多觀眾都相當好奇蘇慶儀（楊謹華飾演）是被誰殺的，連郭雪芙曬出拍攝現場花絮照，露出一雙逆天長美腿的留言區也都是討論犯人是誰，整個歪樓。(影劇 / 2021-12-15 09:12),,0
ettoday,謝和弦罵吳宗憲遭求償百萬！ 莉婭緊急代道歉：我們應該更懂感恩,https://www.ettoday.net/news/20211214/2146079.htm,2021-12-14 16:01,藝人謝和弦因曾於直播中辱罵吳宗憲，引發吳宗憲不滿怒告，最後謝和弦除拘役20日外，還得面臨100萬的民事訴訟求償，13日法院開庭卻不見謝和弦現身，為此謝和弦老婆陳緗妮親自跳出解釋，她表示謝和弦在勒戒所時就已經有寫過家書向吳宗憲道歉，並將訊息交由吳姍儒轉達。 (影劇 / 2021-12-14 16:01),,0
ettoday,弟弟帶小被被奔狗床陪睡 翻肚「壓到腿麻」比特犬仰頭大崩潰,https://www.ettoday.net/news/20211213/2145190.htm,2021-12-13 17:34,「長輩都說一歲小孩連狗都嫌，我真的信了！」網友Wang Sandy的兒子和家裡的比特犬Diamond感情就像親兄弟，孩子常常會黏在狗狗身邊。這天弟弟拿著小被被走去找狗哥哥陪睡，整隻黏在Diamond身上，趴著用愛的重量壓制，讓Diamond仰頭大崩潰，一邊翻肚一邊掙扎像是在說，「腳要麻掉了啦～」，模樣十分可愛。 (寵物動物 / 2021-12-13 17:34),,0
ettoday,許富凱被女網友約見面 「我有女朋友」標記37歲女星：我很誠實喔,https://www.ettoday.net/news/20211213/2145269.htm,2021-12-13 16:45,台語小天王許富凱歷經波折，2021年終於奪下台語金曲歌王殊榮，日前還舉辦首次的台北小巨蛋演唱會，人氣持續升溫中。他13日曝光被女網友私訊約見面的截圖，並標記方宥心表示「我有女朋友」，神回覆笑翻許多網友。(影劇 / 2021-12-13 16:45),,0
ettoday,Sandy曝想遠離台灣！吳宗憲驚吐「婚後移民」：再也看不到了,https://www.ettoday.net/news/20211213/2145298.htm,2021-12-13 16:26,綜藝天王吳宗憲（憲哥）的大女兒吳姍儒（Sandy）將於明年1月29日於文華東方舉辦婚禮，先前就傳她有意淡出演藝圈，今（13）日憲哥在《綜藝大熱門》錄影前透露，Sandy選在當天，就是希望隔天直接飛美國，開玩笑說「就再也看不到她們了」，隨後解釋「沒有啦，因為他們親戚都在那裡」，表示會直接過年休長假。(影劇 / 2021-12-13 16:26),,0
ettoday,男星租屋「疑似凶宅」遭壓床！ 女兒半夜哭醒「夢到鬼鬼」頭皮發麻,https://www.ettoday.net/news/20211213/2144919.htm,2021-12-13 10:20,孫國豪日前上中天綜合台《小明星大跟班》，討論主題「租屋族有苦說不出！不忍了！對付惡房東這樣做最有效？」分享恐怖租屋經歷。(影劇 / 2021-12-13 10:20),,0
ettoday,林心如、楊謹華曝《華燈》場景「原規劃快閃店」 媽媽桑私下反差萌,https://www.ettoday.net/news/20211212/2144418.htm,2021-12-12 12:06,林心如、楊謹華《華燈初上》女主角近日上公視《36題愛上你》錄影，2人在劇中飾演酒店媽媽桑，私下竟喜歡Hello Kitty跟粉紅色，讓主持人吳姍儒（Sandy）驚呼：「妳們是誰？我不認識妳們！」(影劇 / 2021-12-12 12:06),,0
ettoday,汪小菲恢單首露面「近照曝光」！ 粉絲喊：愛國就支持…網傻眼,https://www.ettoday.net/news/20211209/2142465.htm,2021-12-09 17:08,汪小菲和大S上月宣布結束10年夫妻關係，震撼演藝圈，2人一舉一動格外受到外界關注，而他近來投入個人事業，日前為了新店開幕現身剪綵，也是恢單後首度公開露面，整個人看上去氣色不錯，似乎已經重振精神，吸引許多粉絲留言力挺。(影劇 / 2021-12-09 17:08),,0
